Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GraphSAGE,0.05,250,5e-05,64,1054.3231,1054.3232421875,22.848505,0.5895999234367759,32.47034,0.5900797098875046
GIN,0.05,250,5e-05,64,184.15834,184.15835571289062,9.34968,0.9372051903439812,13.570496,0.938600609699885
GCN,0.05,250,5e-05,128,1844.0127,1844.01220703125,31.845879,0.33284656624046516,42.94197,0.3339368651310603
GAT,0.05,250,5e-05,128,2722.6545,2722.654541015625,41.946327,0.03719464244080716,52.17906,0.13315582275390625
GraphSAGE,0.05,250,5e-05,128,1224.3456,1224.345703125,24.746798,0.505883991238387,34.99065,0.5071849723656973
GIN,0.05,250,5e-05,128,123.32916,123.32917785644531,8.007192,0.9553247526556378,11.105367,0.9565631002187729
GCN,0.05,250,5e-05,256,1960.7198,1960.719482421875,33.21139,0.29635293135468505,44.280018,0.30139607687791187
GAT,0.05,250,5e-05,256,2618.9304,2618.9306640625,38.91872,0.057590091288565355,51.175488,0.0667731265227
GraphSAGE,0.05,250,5e-05,256,897.28955,897.2897338867188,20.984213,0.6290157137287261,29.954792,0.6300388624270757
GIN,0.05,250,5e-05,256,7954670.0,7954673.5,420.10233,-4541.216893862406,2820.4023,-4442.868134816487
GCN,0.05,250,5e-05,512,1650.2797,1650.27978515625,29.379362,0.4393642862663913,40.623634,0.44068314135074615
GAT,0.05,250,5e-05,512,5251.255,5251.25537109375,51.101852,-0.6941580269329699,72.465546,-0.010363067189852396
GraphSAGE,0.05,250,5e-05,512,1464.2535,1464.25341796875,28.628662,0.43779872185954,38.265568,0.4449204554160436
GIN,0.05,250,5e-05,512,102.88778,102.88777923583984,6.7435994,0.961353736360885,10.143361,0.9630868434906006
GCN,0.05,500,0.05,32,813.17694,813.1768798828125,20.427378,0.7204889773461215,28.516258,0.7207862436771393
GAT,0.05,500,0.05,32,5593.9907,5593.9912109375,49.370594,-0.818604645497499,74.792984,-2.9802322387695312e-08
GraphSAGE,0.05,500,0.05,32,879.5612,879.5611572265625,21.153387,0.6530963708059794,29.657398,0.6535952736934026
GIN,0.05,500,0.05,32,317.64294,317.6429443359375,11.977584,0.8908772061651947,17.82254,0.9093944281339645
GCN,0.05,500,0.05,64,734.1971,734.1971435546875,18.938408,0.7510385544769772,27.096071,0.7532448371251425
GAT,0.05,500,0.05,64,2176.381,2176.380859375,35.241722,0.2332867224380852,46.6517,0.24004966020584106
GraphSAGE,0.05,500,0.05,64,866.0578,866.0576782226562,21.178373,0.6643431426843455,29.42886,0.6665725906689962
GIN,0.05,500,0.05,64,94.75711,94.75712585449219,6.8076615,0.9697341696614402,9.734326,0.9765031536420187
GCN,0.05,500,0.05,128,1898.7355,1898.735595703125,31.38151,0.30473729468642047,43.574482,0.310259406765302
GAT,0.05,500,0.05,128,1857.1016,1857.1016845703125,31.91974,0.32191367558354933,43.0941,0.3319325049718221
GraphSAGE,0.05,500,0.05,128,936.7793,936.7791748046875,22.038055,0.6369056714807085,30.60685,0.637535552183787
GIN,0.05,500,0.05,128,89.602684,89.60267639160156,6.8956037,0.9682517708978317,9.46587,0.971025417248408
GCN,0.05,500,0.05,256,1376.0819,1376.0819091796875,27.526651,0.5387577146701911,37.095577,0.5435380885998408
GAT,0.05,500,0.05,256,2226.9092,2226.909423828125,37.230732,0.1559886911382639,47.19014,0.37314670781294507
GraphSAGE,0.05,500,0.05,256,1201.8914,1201.8912353515625,24.12944,0.5087781815708363,34.668304,0.5115536749362946
GIN,0.05,500,0.05,256,204.73424,204.73423767089844,9.688981,0.9333923644654867,14.3085375,0.9545312772194544
GCN,0.05,500,0.05,512,7486.2183,7486.2177734375,59.21533,-1.333267603174089,86.522934,4.967053731282552e-08
GAT,0.05,500,0.05,512,7682.883,7682.8837890625,62.693375,-1.4183308970905346,87.652054,-0.03705588976542155
GraphSAGE,0.05,500,0.05,512,7423.101,7423.10107421875,58.800762,-1.3146305099946878,86.15742,-1.4901161193847656e-08
GIN,0.05,500,0.05,512,994.9917,994.9915771484375,15.557519,0.6933048897622461,31.54349,0.7064584642648697
GCN,0.05,500,0.005,32,633.8067,633.806640625,17.473661,0.7956350480593842,25.175518,0.7962116052707037
GAT,0.05,500,0.005,32,5026.1597,5026.1591796875,46.005398,-0.6202502425137993,70.89542,1.4901161193847656e-08
GraphSAGE,0.05,500,0.005,32,1087.5596,1087.5595703125,23.268814,0.5793722831375018,32.97817,0.5819107890129089
GIN,0.05,500,0.005,32,111.75309,111.75309753417969,7.6121516,0.9617708224412652,10.571333,0.9672737618287405
GCN,0.05,500,0.005,64,2004.2762,2004.2762451171875,32.508976,0.2767268825080071,44.769142,0.2805343419313431
GAT,0.05,500,0.005,64,1594.0151,1594.0150146484375,29.535362,0.39594343997789544,39.925117,0.40156562626361847
GraphSAGE,0.05,500,0.005,64,933.8323,933.8323974609375,21.73314,0.6413939542948243,30.55867,0.6427610715230306
GIN,0.05,500,0.005,64,51.816883,51.81688690185547,5.1802425,0.9824129151944265,7.1983943,0.9836690674225489
GCN,0.05,500,0.005,128,1052.9692,1052.9691162109375,22.149252,0.6475924232779562,32.449486,0.6482515633106232
GAT,0.05,500,0.005,128,2127.8596,2127.859375,33.959126,0.231560635023173,46.128727,0.275257075826327
GraphSAGE,0.05,500,0.005,128,6805.721,6805.72265625,55.860123,-1.1304558064121426,82.496796,1.9868214925130207e-08
GIN,0.05,500,0.005,128,514.937,514.9369506835938,14.374976,0.8392040604490139,22.692225,0.8606732189655304
GCN,0.05,500,0.005,256,1266.7582,1266.7581787109375,24.091349,0.5703147681772366,35.591545,0.6024481256802877
GAT,0.05,500,0.005,256,6263.5605,6263.56005859375,53.14914,-0.9717847883917426,79.14266,4.967053731282552e-09
GraphSAGE,0.05,500,0.005,256,325.49088,325.49090576171875,12.609294,0.8579286442346777,18.041367,0.8580174446105957
GIN,0.05,500,0.005,256,129.61208,129.61209106445312,7.6750813,0.9579322293524397,11.38473,0.9608204066753387
GCN,0.05,500,0.005,512,1376.5907,1376.5908203125,27.487833,0.530730740354383,37.102436,0.5434017380078634
GAT,0.05,500,0.005,512,7363.31,7363.30859375,59.832077,-1.3208586836251377,85.80973,4.470348358154297e-08
GraphSAGE,0.05,500,0.005,512,7476.818,7476.81640625,59.13319,-1.3303006722534099,86.4686,-4.967053731282552e-09
GIN,0.05,500,0.005,512,139.70387,139.70384216308594,8.185282,0.9522375975691871,11.819639,0.9637114554643631
GCN,0.05,500,0.0005,32,1240.0986,1240.0985107421875,26.23574,0.5921668616059791,35.215034,0.673182820280393
GAT,0.05,500,0.0005,32,1507.8973,1507.8974609375,28.568735,0.43250714995657963,38.831654,0.43357668817043304
GraphSAGE,0.05,500,0.0005,32,559.0705,559.0704956054688,16.584517,0.7642785190754967,23.644672,0.7643712262312571
GIN,0.05,500,0.0005,32,1825.2985,1825.2984619140625,27.420015,0.32540284797994445,42.72351,0.5258632401625315
GCN,0.05,500,0.0005,64,1981.5905,1981.5904541015625,34.784447,0.28822244499473415,44.51506,0.3269087125857671
GAT,0.05,500,0.0005,64,3063.2295,3063.229248046875,38.596523,-0.04787733301509073,55.34645,-2.9802322387695312e-08
GraphSAGE,0.05,500,0.0005,64,303.98782,303.9878234863281,12.081885,0.8652910778821816,17.435247,0.865327184398969
GIN,0.05,500,0.0005,64,32.445793,32.44580078125,4.1338544,0.9890517363428715,5.6961207,0.989803080757459
GCN,0.05,500,0.0005,128,2102.2346,2102.234375,32.83902,0.23415344164592908,45.850132,0.24577345450719199
GAT,0.05,500,0.0005,128,2264.9277,2264.927490234375,35.08798,0.21554797961243968,47.591255,0.216858039299647
GraphSAGE,0.05,500,0.0005,128,212.82765,212.82763671875,9.806683,0.9144432573446553,14.5886135,0.914595345656077
GIN,0.05,500,0.0005,128,26.041998,26.041994094848633,3.6667473,0.9916504893456907,5.103136,0.991753950715065
GCN,0.05,500,0.0005,256,1862.0436,1862.0439453125,32.26227,0.32282994186186675,43.1514,0.323844313621521
GAT,0.05,500,0.0005,256,4214.516,4214.515625,44.569458,-0.37994171794221726,64.919304,-2.9802322387695312e-08
GraphSAGE,0.05,500,0.0005,256,1248.6825,1248.6826171875,25.247831,0.49634567542117997,35.3367,0.5029239803552628
GIN,0.05,500,0.0005,256,21.89667,21.896671295166016,3.4418392,0.9926667402901298,4.6793876,0.9939892043670019
GCN,0.05,500,0.0005,512,1377.0425,1377.04248046875,26.377626,0.5429675878010837,37.108524,0.5811061511437098
GAT,0.05,500,0.0005,512,3256.4846,3256.484619140625,42.792965,-0.13420346390702662,57.065617,-0.04363617797692617
GraphSAGE,0.05,500,0.0005,512,669.2898,669.2897338867188,18.572968,0.7261642038676975,25.870636,0.7274314016103745
GIN,0.05,500,0.0005,512,209.7688,209.76881408691406,10.372136,0.9306651389683259,14.4833975,0.9347538948059082
GCN,0.05,500,5e-05,32,1132.5895,1132.5894775390625,23.670187,0.6337300943788801,33.653965,0.6354929953813553
GAT,0.05,500,5e-05,32,1131.0469,1131.046875,23.178976,0.6186047225041874,33.63104,0.6190740664800009
GraphSAGE,0.05,500,5e-05,32,1154.5184,1154.5184326171875,24.071777,0.5364153185624422,33.978207,0.536544402440389
GIN,0.05,500,5e-05,32,80.77412,80.77411651611328,6.553064,0.9719222664762205,8.987442,0.972189207871755
GCN,0.05,500,5e-05,64,858.63715,858.6371459960938,21.69114,0.7106424084487165,29.302511,0.7126063803831736
GAT,0.05,500,5e-05,64,1151.0115,1151.0115966796875,23.432592,0.6265109796316785,33.92656,0.6270069777965546
GraphSAGE,0.05,500,5e-05,64,971.163,971.1629638671875,22.461357,0.6431056468239763,31.163488,0.6441406508286794
GIN,0.05,500,5e-05,64,263.13504,263.1350402832031,11.736466,0.9141683958493462,16.221437,0.9409011254707972
GCN,0.05,500,5e-05,128,2895.0723,2895.072021484375,39.496014,1.006244513638658e-08,53.805874,0.0
GAT,0.05,500,5e-05,128,2948.7185,2948.718505859375,38.774464,-0.01520799760886062,54.302105,-2.9802322387695312e-08
GraphSAGE,0.05,500,5e-05,128,581.1055,581.10546875,16.957926,0.7570788514083177,24.10613,0.7571502228577932
GIN,0.05,500,5e-05,128,42.990047,42.990047454833984,4.667974,0.9863165897105137,6.5566797,0.9884340216716131
GCN,0.05,500,5e-05,256,1305.9943,1305.9942626953125,26.466547,0.54239483424927,36.138542,0.5427598506212234
GAT,0.05,500,5e-05,256,2987.086,2987.086181640625,39.35712,-0.004097529262526221,54.65424,0.13897738854090372
GraphSAGE,0.05,500,5e-05,256,1213.1984,1213.198486328125,24.568483,0.5092675521579766,34.830997,0.5101880530516306
GIN,0.05,500,5e-05,256,12.469383,12.469383239746094,2.5497994,0.9959825488752735,3.5312014,0.996207113067309
GCN,0.05,500,5e-05,512,1541.3612,1541.3612060546875,28.426514,0.47633537538231163,39.260174,0.47711876531442005
GAT,0.05,500,5e-05,512,1900.1969,1900.19677734375,32.95406,0.33402069435092097,43.591248,0.33494936923185986
GraphSAGE,0.05,500,5e-05,512,7440.0522,7440.052734375,58.89885,-1.319458498350137,86.25574,2.483526865641276e-08
GIN,0.05,500,5e-05,512,6.0975986,6.097598075866699,1.8771006,0.997972170551327,2.4693315,0.9986493537823359
GCN,0.05,1000,0.05,32,978.6087,978.6088256835938,21.73307,0.6775252550802953,31.282722,0.6778805504242579
GAT,0.05,1000,0.05,32,936.5224,936.5223999023438,21.450144,0.6671701342280641,30.602654,0.674534206589063
GraphSAGE,0.05,1000,0.05,32,778.4185,778.4185180664062,20.125292,0.6765030965590131,27.900152,0.6785258054733276
GIN,0.05,1000,0.05,32,535.82996,535.8299560546875,15.468003,0.8264419056172243,23.148,0.8885140468676885
GCN,0.05,1000,0.05,64,1783.5146,1783.514404296875,31.64783,0.34373833621966926,42.231678,0.3452288856108983
GAT,0.05,1000,0.05,64,2215.8748,2215.874755859375,34.493973,0.24051222873506764,47.07308,0.24160375197728476
GraphSAGE,0.05,1000,0.05,64,552.56134,552.5613403320312,17.089,0.77393899735973,23.506624,0.7762359629074732
GIN,0.05,1000,0.05,64,65.56932,65.5693130493164,5.5176926,0.9779379270015749,8.097488,0.980361873904864
GCN,0.05,1000,0.05,128,2895.08,2895.08056640625,39.47862,-2.5009415288157477e-06,53.80595,9.934107462565104e-09
GAT,0.05,1000,0.05,128,1215.8267,1215.8265380859375,24.256475,0.6221467546415121,34.868706,0.6221741090218226
GraphSAGE,0.05,1000,0.05,128,178.32664,178.32666015625,9.076619,0.9258082237491047,13.3539,0.9269199073314667
GIN,0.05,1000,0.05,128,60.30191,60.30190658569336,5.543781,0.9801859597825193,7.7654305,0.9874841918547949
GCN,0.05,1000,0.05,256,1360.424,1360.4239501953125,26.831627,0.4902675248198097,36.883926,0.4947146127621333
GAT,0.05,1000,0.05,256,4846.136,4846.13671875,48.069363,-0.5537503822194632,69.6142,0.03530227144559225
GraphSAGE,0.05,1000,0.05,256,304.7809,304.78094482421875,12.14462,0.8639194211127873,17.457975,0.8657127569119135
GIN,0.05,1000,0.05,256,36.077892,36.07789611816406,4.432423,0.98802994337405,6.0064874,0.9895768066247305
GCN,0.05,1000,0.05,512,1657.0083,1657.008544921875,29.41685,0.39307849245061366,40.706367,0.4009303351243337
GAT,0.05,1000,0.05,512,2215.6484,2215.648193359375,33.523296,0.20107097850955682,47.070675,0.20309088627497354
GraphSAGE,0.05,1000,0.05,512,1243.5311,1243.531005859375,24.756765,0.4956565035818057,35.263737,0.49815404415130615
GIN,0.05,1000,0.05,512,331.97238,331.97235107421875,12.432537,0.8932217822499475,18.22011,0.929408609867096
GCN,0.05,1000,0.005,32,1113.5284,1113.5283203125,24.339853,0.6360033770658117,33.369576,0.6648015926281611
GAT,0.05,1000,0.005,32,1690.3252,1690.3253173828125,31.16154,0.3797736759944499,41.113564,0.3849211235841115
GraphSAGE,0.05,1000,0.005,32,1028.8802,1028.88037109375,22.277878,0.6284918408485994,32.076164,0.6382486522197723
GIN,0.05,1000,0.005,32,25.26677,25.266767501831055,3.7544544,0.9910564844884608,5.026606,0.9912319481372833
GCN,0.05,1000,0.005,64,993.71466,993.7146606445312,21.936829,0.6726120203726742,31.52324,0.6780254145463308
GAT,0.05,1000,0.005,64,2060.0535,2060.053466796875,33.435173,0.2754939277683334,45.387814,0.2757166177034378
GraphSAGE,0.05,1000,0.005,64,701.0297,701.0296630859375,19.251703,0.7081768272579723,26.476967,0.7277574489514033
GIN,0.05,1000,0.005,64,25.207054,25.207056045532227,3.646177,0.9917518888610934,5.020663,0.9938022593657175
GCN,0.05,1000,0.005,128,1843.6934,1843.6932373046875,31.825752,0.32218166415435995,42.93825,0.32375384867191315
GAT,0.05,1000,0.005,128,1667.4205,1667.4202880859375,29.803337,0.4351400790267441,40.83406,0.4364178528388341
GraphSAGE,0.05,1000,0.005,128,260.8646,260.8645935058594,11.563038,0.8950074138069266,16.151302,0.8951566269000372
GIN,0.05,1000,0.005,128,32.05814,32.05813980102539,3.9656365,0.9901667443377048,5.6619906,0.9929319818814596
GCN,0.05,1000,0.005,256,2895.0762,2895.076416015625,39.47874,-1.9739347153121165e-06,53.805912,-1.9868214925130207e-08
GAT,0.05,1000,0.005,256,2104.6858,2104.68603515625,31.866716,0.27089277472434786,45.876854,0.31210941076278687
GraphSAGE,0.05,1000,0.005,256,564.0807,564.0806884765625,16.594572,0.7630031000534099,23.750383,0.7630721380313238
GIN,0.05,1000,0.005,256,27.01259,27.012592315673828,3.3098762,0.9912317553838011,5.197364,0.9927408844232559
GCN,0.05,1000,0.005,512,7454.44,7454.4404296875,58.974243,-1.3234975182464008,86.339096,4.470348358154297e-08
GAT,0.05,1000,0.005,512,3131.8936,3131.8935546875,40.800472,-0.045873820070710364,55.96332,-0.03797792394955953
GraphSAGE,0.05,1000,0.005,512,457.9802,457.98016357421875,15.870781,0.8273141074447103,21.400473,0.8474849661191305
GIN,0.05,1000,0.005,512,58544902000.0,58544906240.0,176215.7,-22794126.58831418,241960.53,-6183564.9765625
GCN,0.05,1000,0.0005,32,1014.4082,1014.4082641601562,23.549692,0.6503612916366237,31.849775,0.6509944548209509
GAT,0.05,1000,0.0005,32,3824.3079,3824.30810546875,41.524925,-0.26186871900225545,61.84099,-2.9802322387695312e-08
GraphSAGE,0.05,1000,0.0005,32,742.4299,742.4298095703125,19.381956,0.7038225064332521,27.247566,0.7038633426030477
GIN,0.05,1000,0.0005,32,63.213932,63.21392822265625,5.829082,0.9781361611259579,7.950719,0.978290910522143
GCN,0.05,1000,0.0005,64,771.01154,771.0115356445312,19.109026,0.7493959454042082,27.767094,0.7857949733734131
GAT,0.05,1000,0.0005,64,1732.8798,1732.8798828125,29.914618,0.3798340043686291,41.627872,0.39009520908196765
GraphSAGE,0.05,1000,0.0005,64,822.4161,822.4160766601562,20.591227,0.6731334953316955,28.677797,0.6851509213447571
GIN,0.05,1000,0.0005,64,7.7919965,7.791995525360107,2.0509372,0.9972278208278395,2.7914147,0.9975996961196264
GCN,0.05,1000,0.0005,128,2895.072,2895.072021484375,39.4959,2.8477705388274543e-08,53.805874,4.470348358154297e-08
GAT,0.05,1000,0.0005,128,2313.642,2313.642578125,35.32793,0.20474447831477802,48.100334,0.20483127733071646
GraphSAGE,0.05,1000,0.0005,128,942.12726,942.1272583007812,22.371527,0.6392164162529483,30.694092,0.6538540174563726
GIN,0.05,1000,0.0005,128,61.47473,61.47472381591797,5.600807,0.9806141652516472,7.8405824,0.9858112931251526
GCN,0.05,1000,0.0005,256,1597.8746,1597.8746337890625,26.48896,0.46764411556596325,39.973423,0.5300239771604538
GAT,0.05,1000,0.0005,256,1094.7788,1094.7789306640625,24.376238,0.6166571319892453,33.08744,0.6170513381560644
GraphSAGE,0.05,1000,0.0005,256,6943.7026,6943.701171875,56.35652,-1.1743253747637716,83.32888,5.960464477539063e-08
GIN,0.05,1000,0.0005,256,66.46636,66.46636199951172,5.830628,0.9762752639192268,8.152691,0.9764472941557566
GCN,0.05,1000,0.0005,512,1259.5682,1259.5682373046875,24.903059,0.5639542449214137,35.490395,0.5666241000096003
GAT,0.05,1000,0.0005,512,54982.16,54982.16796875,206.03693,-21.701600007798547,234.48276,-4.058435241381328
GraphSAGE,0.05,1000,0.0005,512,516.2251,516.22509765625,16.302734,0.80974764337242,22.720587,0.8100247234106064
GIN,0.05,1000,0.0005,512,14.538569,14.538567543029785,2.74112,0.9942268431701807,3.8129475,0.9956976473331451
GCN,0.05,1000,5e-05,32,716.25604,716.2559814453125,18.559813,0.7639003969094049,26.76296,0.7640817016363144
GAT,0.05,1000,5e-05,32,1884.5454,1884.5455322265625,33.461678,0.33336145235930487,43.41135,0.3700503706932068
GraphSAGE,0.05,1000,5e-05,32,737.93036,737.9302978515625,19.432283,0.7044304254313097,27.164873,0.7060987005631129
GIN,0.05,1000,5e-05,32,29.349775,29.34977149963379,4.019203,0.9900308286842349,5.4175434,0.990261048078537
GCN,0.05,1000,5e-05,64,1756.568,1756.568115234375,31.380758,0.3551535011319275,41.91143,0.356157715121905
GAT,0.05,1000,5e-05,64,2984.222,2984.2216796875,38.702076,-0.025447144694959217,54.628033,1.4901161193847656e-08
GraphSAGE,0.05,1000,5e-05,64,801.09595,801.0958251953125,20.181784,0.6714510641863236,28.303638,0.6722270796696345
GIN,0.05,1000,5e-05,64,22.533852,22.53385353088379,3.5354998,0.9923746858198168,4.7469835,0.9927643487850825
GCN,0.05,1000,5e-05,128,2895.0723,2895.072021484375,39.496014,3.289522806001107e-08,53.805874,9.934107462565104e-09
GAT,0.05,1000,5e-05,128,4216.071,4216.0693359375,43.08601,-0.3810825396361568,64.931274,6.953875223795573e-08
GraphSAGE,0.05,1000,5e-05,128,135.41121,135.41123962402344,7.6310997,0.9393983264809164,11.636632,0.9402546038230261
GIN,0.05,1000,5e-05,128,3.6555278,3.6555278301239014,1.404121,0.9987580703644747,1.9119434,0.9989172766606013
GCN,0.05,1000,5e-05,256,1227.0393,1227.039306640625,23.913908,0.6122336572314266,35.02912,0.6524843623240789
GAT,0.05,1000,5e-05,256,3504.944,3504.944580078125,40.726227,-0.1759092643341105,59.202568,0.0207584947347641
GraphSAGE,0.05,1000,5e-05,256,406.85974,406.8597717285156,13.50174,0.8480012253497868,20.170765,0.8481555581092834
GIN,0.05,1000,5e-05,256,63.295788,63.2957878112793,5.8337207,0.9776587831748391,7.955865,0.9795636137326559
GCN,0.05,1000,5e-05,512,1072.8969,1072.8968505859375,24.398748,0.6341028222935087,32.755104,0.6495944907267889
GAT,0.05,1000,5e-05,512,211262.75,211262.75,404.19156,-97.18108220330355,459.63327,-14.436603397130966
GraphSAGE,0.05,1000,5e-05,512,621.189,621.1890869140625,17.53935,0.7531948764620445,24.923664,0.7535911897818247
GIN,0.05,1000,5e-05,512,2.2869751,2.2869749069213867,1.0380601,0.999227061150012,1.5122749,0.999356726805369
GCN,0.01,50,0.05,32,1527.216,1527.216064453125,27.69193,0.49160361045372375,39.07961,0.49294421076774597
GAT,0.01,50,0.05,32,1017.6125,1017.6123657226562,23.4645,0.6590762946497692,31.90004,0.6618831902742386
GraphSAGE,0.01,50,0.05,32,371.30347,371.3034973144531,14.086661,0.8651968381231194,19.269236,0.8658967316150665
GIN,0.01,50,0.05,32,4936.4688,4936.46923828125,52.869766,-0.6623364640942059,70.26001,-0.05780548353989919
GCN,0.01,50,0.05,64,1372.2552,1372.2552490234375,25.801748,0.5408430786944242,37.043964,0.5425441165765127
GAT,0.01,50,0.05,64,907.3365,907.3364868164062,21.477509,0.6934459396259384,30.122026,0.7059479753176371
GraphSAGE,0.01,50,0.05,64,267.44614,267.4461669921875,11.735146,0.9019285169854697,16.35378,0.90303206940492
GIN,0.01,50,0.05,64,4270.5435,4270.5439453125,49.441715,-0.4914643092525017,65.349396,-0.229866494735082
