Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GCN,0.05,250,5e-05,256,1321.6815,1321.681396484375,26.345537,0.47920123047767443,36.35494,0.48746009383882793
GAT,0.05,250,5e-05,256,1782.7296,1782.7298583984375,30.021856,0.23532346711513102,42.22238,0.23819626654897416
GraphSAGE,0.05,250,5e-05,256,1204.9183,1204.91845703125,25.321589,0.41799266551774933,34.711933,0.42337984272411894
GIN,0.05,250,5e-05,256,109.288246,109.28823852539062,7.348826,0.9485716282627482,10.454102,0.9553058275154659
GCN,0.05,250,5e-05,512,1360.8705,1360.87060546875,25.957582,0.462816700793787,36.889977,0.4642616808414459
GAT,0.05,250,5e-05,512,1919.5499,1919.5499267578125,32.8164,0.053863626581589844,43.812668,0.06915785585130964
GraphSAGE,0.05,250,5e-05,512,1265.848,1265.8480224609375,25.379562,0.4059955693879815,35.57876,0.41380901421819416
GIN,0.05,250,5e-05,512,63.150257,63.1502571105957,5.648738,0.9704689580438374,7.9467134,0.9717351027897426
GCN,0.05,500,0.05,32,963.0322,963.0323486328125,22.461565,0.6297409063872135,31.03276,0.6400573551654816
GAT,0.05,500,0.05,32,1570.7493,1570.7491455078125,28.533834,0.36917837492462624,39.63268,0.3706698162215097
GraphSAGE,0.05,500,0.05,32,601.1089,601.10888671875,16.280142,0.738052306172169,24.517523,0.7457945730004992
GIN,0.05,500,0.05,32,87.10941,87.10941314697266,6.4352446,0.9649878371439273,9.333242,0.9712553535188947
GCN,0.05,500,0.05,64,2559.6267,2559.626708984375,36.08122,-7.561267063094235e-05,50.592754,4.257474626813616e-09
GAT,0.05,500,0.05,64,1696.6912,1696.6910400390625,29.616064,0.3616983463200856,41.19091,0.36258450150489807
GraphSAGE,0.05,500,0.05,64,849.09686,849.0967407226562,20.621113,0.5991424063585764,29.139267,0.6030613311699459
GIN,0.05,500,0.05,64,121.93026,121.93025970458984,7.499873,0.9438611503595018,11.042204,0.9536346920898983
GCN,0.05,500,0.05,128,2559.4976,2559.49755859375,35.99213,-9.277698744813989e-06,50.591476,-2.5544847760881695e-08
GAT,0.05,500,0.05,128,2186.9531,2186.953369140625,33.726173,0.11312056508236405,46.76487,0.12190954600061689
GraphSAGE,0.05,500,0.05,128,1091.2363,1091.236328125,22.592875,0.46298559236596065,33.033867,0.4650525833879198
GIN,0.05,500,0.05,128,176.69754,176.69757080078125,9.253495,0.9232303774116903,13.292763,0.946882256439754
GCN,0.05,500,0.05,256,951.73846,951.7385864257812,21.326656,0.6449824464231991,30.850258,0.6464539808886391
GAT,0.05,500,0.05,256,3719.4958,3719.4951171875,43.11024,-0.48485681515514567,60.98767,3.789152417864118e-07
GraphSAGE,0.05,500,0.05,256,311.25034,311.25030517578125,12.204955,0.8056458924117881,17.642288,0.81013736980302
GIN,0.05,500,0.05,256,118643.05,118643.046875,101.54987,-47.71351004445787,344.446,-42.21849335091455
GCN,0.05,500,0.05,512,977.5711,977.5711059570312,21.759275,0.5990868448089186,31.266134,0.6010615868227822
GAT,0.05,500,0.05,512,2462.373,2462.373291015625,38.459805,-0.2847049954046769,49.622303,-0.271730580500194
GraphSAGE,0.05,500,0.05,512,322.6175,322.61749267578125,12.861084,0.8327679082565153,17.961555,0.8335593683379037
GIN,0.05,500,0.05,512,172.41995,172.419921875,8.982616,0.924579752617459,13.1308775,0.9382705986499786
GCN,0.05,500,0.005,32,1612.8291,1612.8292236328125,29.987707,0.32691582465389957,40.16004,0.3390855533736093
GAT,0.05,500,0.005,32,1946.056,1946.0560302734375,31.364035,0.21712428148389093,44.114124,0.22131529024669103
GraphSAGE,0.05,500,0.005,32,2559.4727,2559.472412109375,36.021103,-2.1157846157621966e-08,50.591232,-2.5544847760881695e-08
GIN,0.05,500,0.005,32,57.740986,57.74098587036133,5.478789,0.9720082282218022,7.598749,0.972436078957149
GCN,0.05,500,0.005,64,988.32654,988.3264770507812,20.44832,0.6379275214332109,31.43766,0.6473513160433088
GAT,0.05,500,0.005,64,1592.5385,1592.5386962890625,28.001947,0.37590547138022895,39.90662,0.3760452994278499
GraphSAGE,0.05,500,0.005,64,847.5145,847.5144653320312,20.67803,0.5931729726881884,29.112103,0.5960589647293091
GIN,0.05,500,0.005,64,103.554886,103.55490112304688,7.4604506,0.9501562810809137,10.176192,0.9550239145755768
GCN,0.05,500,0.005,128,1702.1346,1702.1343994140625,30.647116,0.2807774593242853,41.256935,0.29033190437725614
GAT,0.05,500,0.005,128,1765.4894,1765.48974609375,29.26759,0.2330378586603671,42.017727,0.23666271567344666
GraphSAGE,0.05,500,0.005,128,209.0731,209.0730743408203,9.567956,0.8750783252640443,14.45936,0.877150901726314
GIN,0.05,500,0.005,128,32.831318,32.83131408691406,4.157454,0.9856187160149072,5.7298617,0.9870212716715676
GCN,0.05,500,0.005,256,876.7958,876.7957763671875,22.066984,0.6489686024092955,29.610737,0.6705305108002254
GAT,0.05,500,0.005,256,4418.9956,4418.99560546875,44.21702,-0.6279452900666035,66.475525,0.00022795796394348145
GraphSAGE,0.05,500,0.005,256,1100.0626,1100.0626220703125,22.810452,0.45053858367965083,33.16719,0.45713819350515095
GIN,0.05,500,0.005,256,48.59631,48.59630584716797,4.9275136,0.9799912063840607,6.9711056,0.9803387778145927
GCN,0.05,500,0.005,512,1307.413,1307.4129638671875,25.407627,0.4761776020694533,36.158165,0.4810495972633362
GAT,0.05,500,0.005,512,4638.9814,4638.98095703125,46.162037,-0.9106400490980902,68.11007,-0.01648940784590585
GraphSAGE,0.05,500,0.005,512,682.40967,682.40966796875,17.548597,0.6172712242718733,26.122972,0.6190380794661385
GIN,0.05,500,0.005,512,108.386986,108.38697052001953,7.240743,0.9519560424936031,10.410907,0.9665767635617938
GCN,0.05,500,0.0005,32,774.9289,774.9287719726562,19.008743,0.7108963448726706,27.837545,0.7113191868577685
GAT,0.05,500,0.0005,32,2575.9446,2575.94482421875,35.781,-0.0046310629942818505,50.753765,-1.2772423880440848e-08
GraphSAGE,0.05,500,0.0005,32,837.36334,837.3633422851562,20.516443,0.6293374308417216,28.937231,0.6347290234906333
GIN,0.05,500,0.0005,32,55.577587,55.577579498291016,5.378013,0.9718583353192093,7.4550376,0.9723057065691266
GCN,0.05,500,0.0005,64,1178.1862,1178.1861572265625,23.871983,0.5430990763567889,34.324715,0.5451063896928515
GAT,0.05,500,0.0005,64,2583.2974,2583.297607421875,35.62269,-0.0069933457390120345,50.82615,-1.2772423880440848e-08
GraphSAGE,0.05,500,0.0005,64,208.64746,208.64743041992188,9.674935,0.8764664551932851,14.444634,0.8801967799663544
GIN,0.05,500,0.0005,64,107.43677,107.436767578125,6.5998197,0.9500934618575446,10.3651705,0.9542256253106254
GCN,0.05,500,0.0005,128,2559.4722,2559.47216796875,36.02314,1.739065234675406e-08,50.591225,4.257474626813616e-08
GAT,0.05,500,0.0005,128,1467.042,1467.0418701171875,27.56729,0.34362913218822294,38.301983,0.3508645296096802
GraphSAGE,0.05,500,0.0005,128,211.10188,211.10189819335938,9.775632,0.8696215496532479,14.5293455,0.8743316786629813
GIN,0.05,500,0.0005,128,34.661785,34.661781311035156,4.2939134,0.9826419025298154,5.887426,0.9830701989786965
GCN,0.05,500,0.0005,256,879.2627,879.2625122070312,21.0232,0.6631459741197415,29.652365,0.666619999068124
GAT,0.05,500,0.0005,256,2210.6926,2210.692626953125,33.655422,0.1322796886443991,47.018,0.14581091914858138
GraphSAGE,0.05,500,0.0005,256,1144.9872,1144.9873046875,23.681631,0.44043365619735303,33.837658,0.44679324116025654
GIN,0.05,500,0.0005,256,56.801422,56.801429748535156,5.3833947,0.9762951277644124,7.5366716,0.9807198515960148
GCN,0.05,500,0.0005,512,1372.5992,1372.5992431640625,26.21446,0.4547305013826118,37.048607,0.45592985834394184
GAT,0.05,500,0.0005,512,3692.2903,3692.289794921875,42.644077,-1.6206463236674409,60.764217,-1.6105572921889169
GraphSAGE,0.05,500,0.0005,512,601.98596,601.9859619140625,17.338694,0.7252848491607072,24.535402,0.7262203012193952
GIN,0.05,500,0.0005,512,18.745853,18.745853424072266,2.9995828,0.9925447347221169,4.329648,0.9939222208091191
GCN,0.05,500,5e-05,32,996.05255,996.0526123046875,21.58949,0.5907506281167132,31.5603,0.6183061982904162
GAT,0.05,500,5e-05,32,1540.8895,1540.889404296875,28.131199,0.354214530879858,39.254166,0.35666788050106596
GraphSAGE,0.05,500,5e-05,32,283.1214,283.12139892578125,11.757903,0.8321965519413902,16.826212,0.8335617312363216
GIN,0.05,500,5e-05,32,65.44454,65.44453430175781,5.6380467,0.9687211972067404,8.08978,0.9695603208882468
GCN,0.05,500,5e-05,64,1114.6742,1114.67431640625,23.68067,0.5657341417771856,33.386738,0.5758502100195203
GAT,0.05,500,5e-05,64,2559.4731,2559.4736328125,36.020412,-3.889682859692378e-07,50.591236,-4.257474626813616e-09
GraphSAGE,0.05,500,5e-05,64,2559.4722,2559.47216796875,36.023296,2.102817053024302e-08,50.591225,-3.831727164132255e-08
GIN,0.05,500,5e-05,64,439.55463,439.5545959472656,14.956079,0.8146505957081872,20.965559,0.8386017509869167
GCN,0.05,500,5e-05,128,2559.4722,2559.4716796875,36.0233,2.8240228726923126e-08,50.591225,2.128737313406808e-08
GAT,0.05,500,5e-05,128,2098.0505,2098.050537109375,32.791626,0.14220404593705585,45.80448,0.142499463898795
GraphSAGE,0.05,500,5e-05,128,228.5475,228.54750061035156,10.417419,0.8754882437476106,15.117787,0.8872204720973969
GIN,0.05,500,5e-05,128,23.212337,23.212337493896484,3.4623363,0.9902950802530813,4.8179183,0.9920632839202881
GCN,0.05,500,5e-05,256,1009.6165,1009.6163940429688,22.489994,0.6071561760542299,31.774464,0.6110795821462359
GAT,0.05,500,5e-05,256,2195.77,2195.77001953125,34.432888,0.08958384894889712,46.859043,0.11637060557092939
GraphSAGE,0.05,500,5e-05,256,1111.7694,1111.7694091796875,23.075354,0.4482090517584324,33.343204,0.45434202892439707
GIN,0.05,500,5e-05,256,11.156107,11.156107902526855,2.441682,0.9948232169610368,3.340076,0.9951436179024833
GCN,0.05,500,5e-05,512,1216.6908,1216.6905517578125,24.282824,0.5235260947493616,34.881096,0.5246630012989044
GAT,0.05,500,5e-05,512,2991.109,2991.108642578125,41.89227,-0.6097127729122526,54.691032,-0.5921432333333152
GraphSAGE,0.05,500,5e-05,512,478.38232,478.3822326660156,15.153023,0.7762973426799834,21.871952,0.776752382516861
GIN,0.05,500,5e-05,512,40.526546,40.52655029296875,4.427022,0.9843045341414428,6.3660464,0.9866918836321149
GCN,0.05,1000,0.05,32,610.3263,610.3262939453125,17.501015,0.7621213795828119,24.704782,0.7637643643787929
GAT,0.05,1000,0.05,32,2568.2544,2568.25439453125,35.66817,-0.002690352075750635,50.677948,-1.7029898507254463e-08
GraphSAGE,0.05,1000,0.05,32,2559.481,2559.4814453125,36.005466,-3.3706584983774135e-06,50.591312,1.7029898507254463e-08
GIN,0.05,1000,0.05,32,359.12564,359.1256408691406,12.613267,0.8667496292982173,18.950611,0.9322538673877716
GCN,0.05,1000,0.05,64,1608.1045,1608.1046142578125,29.209778,0.3075998508259992,40.101177,0.30973232643944876
GAT,0.05,1000,0.05,64,2103.88,2103.8798828125,32.466793,0.1421982372699728,45.86807,0.1429620555468968
GraphSAGE,0.05,1000,0.05,64,725.53656,725.5365600585938,19.023438,0.6391772921770845,26.935785,0.6436750037329537
GIN,0.05,1000,0.05,64,76.336716,76.33671569824219,6.092856,0.9673958013195861,8.737088,0.9692851858479636
GCN,0.05,1000,0.05,128,2559.557,2559.556640625,36.049454,-3.0167485788815513e-05,50.592064,2.5544847760881695e-08
GAT,0.05,1000,0.05,128,3717.3247,3717.32470703125,40.39576,-0.3776216150822303,60.969868,-2.128737313406808e-08
GraphSAGE,0.05,1000,0.05,128,301.044,301.0439758300781,12.16487,0.8159440405549191,17.35062,0.8191635268075126
GIN,0.05,1000,0.05,128,133.8686,133.86862182617188,6.831764,0.9380331538617226,11.57016,0.9462069187845502
GCN,0.05,1000,0.05,256,1913.2032,1913.2030029296875,31.761105,0.20780590125229598,43.740177,0.21041286843163626
GAT,0.05,1000,0.05,256,1640.5398,1640.5396728515625,28.43372,0.39389616751927176,40.50358,0.39403900504112244
GraphSAGE,0.05,1000,0.05,256,310.38696,310.386962890625,12.560328,0.8251849196371237,17.617802,0.8261818076883044
GIN,0.05,1000,0.05,256,214.1645,214.1645050048828,9.765272,0.9224523377399986,14.63436,0.9614768624305725
GCN,0.05,1000,0.05,512,1733.0245,1733.0244140625,30.258131,0.25315544340705604,41.629612,0.2790040671825409
GAT,0.05,1000,0.05,512,1828.2861,1828.2860107421875,30.71747,0.2372989185108511,42.75846,0.24405324459075928
GraphSAGE,0.05,1000,0.05,512,762.6515,762.6515502929688,18.14233,0.6750647565475083,27.616146,0.6760781492505755
GIN,0.05,1000,0.05,512,382.8171,382.8171081542969,13.437011,0.8634901196097023,19.565712,0.9288088509014675
GCN,0.05,1000,0.005,32,719.1779,719.1779174804688,19.216488,0.6867774787093792,26.817493,0.6925416163035801
GAT,0.05,1000,0.005,32,1277.6475,1277.647705078125,24.89261,0.51868541859895,35.744194,0.519125623362405
GraphSAGE,0.05,1000,0.005,32,743.7731,743.7731323242188,19.59718,0.6484866777203582,27.272203,0.6557900905609131
GIN,0.05,1000,0.005,32,30.879675,30.879674911499023,4.03921,0.9855355280202389,5.556948,0.9856798308236259
GCN,0.05,1000,0.005,64,933.73627,933.7362060546875,20.754541,0.6410657681215302,30.557098,0.6450905629566738
GAT,0.05,1000,0.005,64,2559.1582,2559.1591796875,35.975277,-0.00019393565025018926,50.588123,-0.00018308843885149275
GraphSAGE,0.05,1000,0.005,64,747.74805,747.748046875,18.794058,0.643657396657422,27.344982,0.6442802207810538
GIN,0.05,1000,0.005,64,21.95514,21.955137252807617,3.4762585,0.991354362041026,4.6856313,0.9935099312237331
GCN,0.05,1000,0.005,128,1023.2241,1023.2240600585938,22.010302,0.6022718734555014,31.987875,0.6227368542126247
GAT,0.05,1000,0.005,128,1453.7703,1453.7701416015625,27.636675,0.3725839613417312,38.128338,0.3755622250693185
GraphSAGE,0.05,1000,0.005,128,1479.7029,1479.7030029296875,28.236067,0.3355601307931755,38.466908,0.43565285205841064
GIN,0.05,1000,0.005,128,68.25692,68.25691986083984,5.69997,0.9716387792721413,8.261775,0.9786525368690491
GCN,0.05,1000,0.005,256,1668.5287,1668.5283203125,29.682178,0.2827849842026947,40.84763,0.28640056933675495
GAT,0.05,1000,0.005,256,2181.6538,2181.6533203125,33.696873,0.09530658555090087,46.708176,0.100165422473635
GraphSAGE,0.05,1000,0.005,256,196.21178,196.2117919921875,9.807291,0.89101400797493,14.007562,0.8913946407181876
GIN,0.05,1000,0.005,256,8.705678,8.705677032470703,1.8853691,0.9962838534401524,2.9505386,0.9966101901871818
GCN,0.05,1000,0.005,512,1382.1053,1382.105224609375,26.180769,0.4559458478404964,37.176678,0.4588561952114105
GAT,0.05,1000,0.005,512,1419.9794,1419.9794921875,27.97038,0.06905613521823842,37.682613,0.08090225287846156
GraphSAGE,0.05,1000,0.005,512,642.3776,642.377685546875,18.246367,0.6747476020049554,25.34517,0.6765048461300986
GIN,0.05,1000,0.005,512,38.23778,38.2377815246582,4.205543,0.9866053614651202,6.1836705,0.9920730420521328
GCN,0.05,1000,0.0005,32,952.7048,952.7047729492188,20.810354,0.6290142953753842,30.865915,0.6321806865079063
GAT,0.05,1000,0.0005,32,1302.9277,1302.927490234375,26.682764,0.4047388558554847,36.09609,0.4142092594078609
GraphSAGE,0.05,1000,0.0005,32,717.64197,717.6420288085938,18.644518,0.6594652841300271,26.788841,0.6701826070036206
GIN,0.05,1000,0.0005,32,44.20377,44.203773498535156,4.8298755,0.9788442016514896,6.6485915,0.9790856455053601
GCN,0.05,1000,0.0005,64,715.5824,715.5823974609375,18.4797,0.696095890805179,26.750372,0.7012196608952114
GAT,0.05,1000,0.0005,64,2559.4724,2559.472412109375,36.02153,-3.864839224844628e-08,50.59123,-2.5544847760881695e-08
GraphSAGE,0.05,1000,0.0005,64,740.94965,740.9495849609375,19.614193,0.6509435681473805,27.22039,0.6523236674921853
GIN,0.05,1000,0.0005,64,14.558461,14.55846118927002,2.7362072,0.9929486628558987,3.815555,0.993649035692215
GCN,0.05,1000,0.0005,128,1568.2733,1568.2733154296875,29.221563,0.33596631819031303,39.60143,0.33656297836984905
GAT,0.05,1000,0.0005,128,1374.016,1374.01611328125,27.663897,0.37293726998316096,37.067722,0.37861437031200956
GraphSAGE,0.05,1000,0.0005,128,738.4234,738.4234008789062,19.113474,0.6349282680620985,27.173946,0.6376018481595176
GIN,0.05,1000,0.0005,128,5.9548135,5.954812526702881,1.7793057,0.9973237155154168,2.4402487,0.9976157673767635
GCN,0.05,1000,0.0005,256,1006.6446,1006.6445922851562,23.028467,0.5883989294495983,31.727663,0.5956153741904667
GAT,0.05,1000,0.0005,256,1560.9866,1560.98681640625,27.954212,0.3435930683503452,39.509323,0.3465238128389631
GraphSAGE,0.05,1000,0.0005,256,1108.6912,1108.691162109375,22.996424,0.4498544359059674,33.297016,0.45603704878262113
GIN,0.05,1000,0.0005,256,3.8759937,3.8759942054748535,1.1960219,0.9975317823874966,1.9687544,0.9976154736110142
GCN,0.05,1000,0.0005,512,1082.5444,1082.5443115234375,21.921507,0.593683548894976,32.902042,0.6227592016969409
GAT,0.05,1000,0.0005,512,2311.7444,2311.744384765625,35.928726,-0.2563685764886077,48.080605,0.04682825718607221
GraphSAGE,0.05,1000,0.0005,512,6674.2197,6674.21923828125,54.788616,-1.40687544038784,81.6959,4.257474626813616e-09
GIN,0.05,1000,0.0005,512,14.619988,14.619987487792969,2.9709496,0.9919420970450503,3.8236094,0.9937072609152112
GCN,0.05,1000,5e-05,32,727.1463,727.1463012695312,18.251852,0.7011624865745253,26.96565,0.7032320243971688
GAT,0.05,1000,5e-05,32,1280.7708,1280.770751953125,25.838314,0.41818709331259474,35.787857,0.41858607956341337
GraphSAGE,0.05,1000,5e-05,32,546.7713,546.7713623046875,16.149363,0.7011188410630206,23.38314,0.7077464291027614
GIN,0.05,1000,5e-05,32,26.986023,26.98602294921875,3.636903,0.9864870299160787,5.1948075,0.9871134545121875
GCN,0.05,1000,5e-05,64,1580.1594,1580.1595458984375,28.53153,0.33258397691826136,39.75122,0.33393252747399466
GAT,0.05,1000,5e-05,64,1347.8888,1347.888916015625,26.081345,0.45514921172804135,36.713604,0.4553981125354767
GraphSAGE,0.05,1000,5e-05,64,583.60474,583.6046752929688,17.369787,0.6953461009212625,24.157913,0.698269077709743
GIN,0.05,1000,5e-05,64,37.78993,37.7899284362793,4.4936023,0.9811388436700861,6.1473513,0.9814665913581848
GCN,0.05,1000,5e-05,128,1557.0145,1557.014404296875,28.804155,0.33733546767321837,39.459023,0.3373539660658155
GAT,0.05,1000,5e-05,128,1864.1559,1864.1558837890625,30.655287,0.20016171314492442,43.175873,0.2055811413696834
GraphSAGE,0.05,1000,5e-05,128,579.85834,579.8583984375,17.329966,0.7078633784147675,24.080248,0.7172311416694096
GIN,0.05,1000,5e-05,128,3.4929485,3.492948293685913,1.3793682,0.9984694918609301,1.8689432,0.998637318611145
GCN,0.05,1000,5e-05,256,1475.2914,1475.2913818359375,26.717453,0.4239212886681359,38.409523,0.43184463892664227
GAT,0.05,1000,5e-05,256,2214.825,2214.824951171875,33.93224,0.0925163796638745,47.061928,0.09442357506070818
GraphSAGE,0.05,1000,5e-05,256,371.6089,371.6088562011719,13.9371195,0.7768069156822842,19.27716,0.7796120345592499
GIN,0.05,1000,5e-05,256,6.515551,6.5155510902404785,1.8198401,0.9972746125739268,2.5525577,0.9976575757775988
GCN,0.05,1000,5e-05,512,903.304,903.3040161132812,20.67886,0.6549507050625077,30.055016,0.6593660499368396
GAT,0.05,1000,5e-05,512,1986.5748,1986.57470703125,31.4823,0.20056846511578352,44.57101,0.2007472004209246
GraphSAGE,0.05,1000,5e-05,512,748.28564,748.28564453125,19.587694,0.641298415511651,27.35481,0.6434125304222107
GIN,0.05,1000,5e-05,512,1.3199168,1.319916844367981,0.8099832,0.9994202217283155,1.1488763,0.9994776376656124
GCN,0.01,50,0.05,32,1248.1036,1248.103515625,24.715881,0.5264113017781287,35.32851,0.5271109214850834
GAT,0.01,50,0.05,32,966.81854,966.818603515625,21.198065,0.6334926748276086,31.093706,0.6356327874319894
GraphSAGE,0.01,50,0.05,32,337.82935,337.829345703125,13.263513,0.8212241232252516,18.380135,0.8227016116891589
GIN,0.01,50,0.05,32,3628.28,3628.280517578125,41.421284,-0.3807895680281298,60.235207,0.14760970643588475
GCN,0.01,50,0.05,64,1222.3291,1222.3292236328125,24.024569,0.536839716507921,34.961823,0.5370964322771344
GAT,0.01,50,0.05,64,890.9587,890.958740234375,20.929182,0.6355579406149806,29.84893,0.645744902747018
