Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GIN,0.001,100,0.05,32,9605.31,10546.619140625,35.88476,-0.08963798382203225,98.00668,0.055577754974365234
GCN,0.001,100,0.05,64,0.640834,1378.59521484375,0.43984812,0.9999273030110045,0.8005211,0.999927282333374
GAT,0.001,100,0.05,64,0.3542755,4011.031982421875,0.3767464,0.9999598105571261,0.59521043,0.9999598264694214
GraphSAGE,0.001,100,0.05,64,0.55008936,1853.89111328125,0.49645033,0.9999375971948824,0.7416801,0.9999377727508545
GIN,0.001,100,0.05,64,8105.7256,10529.705078125,27.867056,0.08047656068427955,90.03181,0.16740673780441284
GCN,0.001,100,0.05,128,0.07781007,1537.58642578125,0.19385363,0.9999911731305806,0.27894458,0.9999911785125732
GAT,0.001,100,0.05,128,0.16362011,3110.00537109375,0.2645765,0.9999814387360487,0.40449983,0.9999814629554749
GraphSAGE,0.001,100,0.05,128,0.113514684,2010.1712646484375,0.23042886,0.9999871227564836,0.3369194,0.9999871253967285
GIN,0.001,100,0.05,128,6455.2754,10513.4130859375,20.809454,0.2677057509541796,80.34473,0.31295621395111084
GCN,0.001,100,0.05,256,0.0058424287,1608.38134765625,0.061025564,0.9999993372278181,0.07643578,0.9999993443489075
GAT,0.001,100,0.05,256,0.052288476,1640.8516845703125,0.15824334,0.9999940683313469,0.22866674,0.9999942183494568
GraphSAGE,0.001,100,0.05,256,0.00058529497,2221.0908203125,0.017972263,0.9999999336034218,0.02419287,0.9999999403953552
GIN,0.001,100,0.05,256,4469.0396,10489.8583984375,14.888237,0.493026761401541,66.850876,0.5171194076538086
GCN,0.001,100,0.05,512,0.0004287591,1490.377197265625,0.014327292,0.9999999513610456,0.020706499,0.9999999403953552
GAT,0.001,100,0.05,512,0.01976381,3761.31884765625,0.096687905,0.9999977579693075,0.14058381,0.9999977946281433
GraphSAGE,0.001,100,0.05,512,0.001423469,3017.7890625,0.025191957,0.9999998385199317,0.037728887,0.9999998211860657
GIN,0.001,100,0.05,512,2286.4814,10455.51953125,12.542361,0.7406187680271589,47.817165,0.7583788633346558
GCN,0.001,100,0.005,32,5.7469306,1354.4559326171875,1.2216462,0.9993480611576845,2.3972757,0.9993484020233154
GAT,0.001,100,0.005,32,2.4499886,2807.764892578125,0.8536108,0.9997220703068291,1.565244,0.9997220635414124
GraphSAGE,0.001,100,0.005,32,7.1366415,2184.20556640625,1.2574462,0.9991904107313893,2.6714494,0.9991909861564636
GIN,0.001,100,0.005,32,9025.228,10542.0908203125,32.320503,-0.023832784631001136,95.0012,0.0887218713760376
GCN,0.001,100,0.005,64,0.90686977,1567.4752197265625,0.45217013,0.9998971235990406,0.9522971,0.9998971223831177
GAT,0.001,100,0.005,64,0.413454,1846.142822265625,0.41717443,0.9999530972755196,0.6430039,0.9999532103538513
GraphSAGE,0.001,100,0.005,64,0.46787634,2014.28173828125,0.4350774,0.9999469235330922,0.68401486,0.9999469518661499
GIN,0.001,100,0.005,64,8919.408,10542.1826171875,32.90681,-0.011828560542300748,94.44262,0.11047977209091187
GCN,0.001,100,0.005,128,0.2650827,1354.2789306640625,0.2543346,0.9999699286959719,0.5148618,0.999970018863678
GAT,0.001,100,0.005,128,0.12213749,1833.0689697265625,0.26793945,0.9999861445737017,0.34948173,0.9999861717224121
GraphSAGE,0.001,100,0.005,128,0.026971692,2227.705322265625,0.12359611,0.9999969402985157,0.1642306,0.9999969601631165
GIN,0.001,100,0.005,128,6799.757,10517.98046875,23.045362,0.22862732265619956,82.46064,0.28871339559555054
GCN,0.001,100,0.005,256,0.03773634,1456.92138671875,0.13775183,0.9999957191435739,0.19425844,0.9999958276748657
GAT,0.001,100,0.005,256,0.14886406,1839.1904296875,0.28952512,0.999983112680303,0.38582906,0.9999831914901733
GraphSAGE,0.001,100,0.005,256,0.003953249,2289.01611328125,0.053153027,0.9999995515385972,0.06287487,0.9999995231628418
GIN,0.001,100,0.005,256,3872.831,10482.5546875,16.022524,0.5606613084279245,62.232075,0.5698535442352295
GCN,0.001,100,0.005,512,0.0005404261,1457.8173828125,0.014885901,0.9999999386934013,0.023247067,0.9999999403953552
GAT,0.001,100,0.005,512,0.16188648,1378.244140625,0.30035025,0.9999816354001159,0.4023512,0.9999821186065674
GraphSAGE,0.001,100,0.005,512,0.00080270163,2636.020263671875,0.022404514,0.9999999089405499,0.02833199,0.9999999403953552
GIN,0.001,100,0.005,512,1694.4963,10453.9169921875,8.209159,0.8077742956339089,41.16426,0.8153156042098999
GCN,0.001,100,0.0005,32,7.1691685,1369.1400146484375,1.3646021,0.999186720822093,2.6775303,0.9991940855979919
GAT,0.001,100,0.0005,32,3.046965,2429.294189453125,1.1227463,0.999654348576655,1.7455558,0.9996650815010071
GraphSAGE,0.001,100,0.0005,32,4.1244774,2234.955078125,1.0593417,0.9995321142667087,2.030881,0.9995347857475281
GIN,0.001,100,0.0005,32,9082.6,10544.091796875,32.82192,-0.030341175204906534,95.30267,0.08661949634552002
GCN,0.001,100,0.0005,64,0.47650242,1465.0390625,0.4145995,0.9999459449835264,0.6902915,0.9999464154243469
GAT,0.001,100,0.0005,64,0.18551914,1671.5084228515625,0.30090842,0.999978954481431,0.43071935,0.9999790191650391
GraphSAGE,0.001,100,0.0005,64,0.34082142,2286.771728515625,0.3782578,0.9999613368033464,0.5837991,0.9999613165855408
GIN,0.001,100,0.0005,64,7764.935,10530.8056640625,26.589245,0.11913626936879507,88.118866,0.19290846586227417
GCN,0.001,100,0.0005,128,0.2214628,1476.167724609375,0.28236252,0.9999748769894694,0.47059834,0.9999750256538391
GAT,0.001,100,0.0005,128,0.11472093,2222.241455078125,0.24707958,0.9999869859169821,0.3387048,0.9999870657920837
GraphSAGE,0.001,100,0.0005,128,0.05569887,2182.46923828125,0.1609117,0.9999936814523898,0.23600608,0.9999936819076538
GIN,0.001,100,0.0005,128,6945.8804,10517.8330078125,23.897415,0.212050898804528,83.34195,0.2758931517601013
GCN,0.001,100,0.0005,256,0.004307686,1472.2982177734375,0.05295847,0.9999995113308896,0.06563296,0.9999995231628418
GAT,0.001,100,0.0005,256,0.025045026,2506.814697265625,0.12389387,0.9999971588615184,0.1582562,0.9999971985816956
GraphSAGE,0.001,100,0.0005,256,0.0011686118,2380.2548828125,0.026561331,0.9999998674312562,0.034184966,0.9999998807907104
GIN,0.001,100,0.0005,256,8257.346,10515.0146484375,34.07482,0.06327657926197272,90.86994,0.19459223747253418
GCN,0.001,100,0.0005,512,0.0002829423,1330.834716796875,0.012579052,0.9999999679026824,0.016820889,0.9999999403953552
GAT,0.001,100,0.0005,512,0.03388234,2858.092529296875,0.14091769,0.9999961563460348,0.18407156,0.9999961853027344
GraphSAGE,0.001,100,0.0005,512,1.6066688e-05,2632.669189453125,0.0031021181,0.9999999981773754,0.004008327,1.0
GIN,0.001,100,0.0005,512,4015.6042,10462.5126953125,21.461746,0.5444649631174798,63.368797,0.5965083837509155
GCN,0.001,100,5e-05,32,15.827375,1483.0458984375,1.785105,0.9982045234251121,3.9783635,0.9982056617736816
GAT,0.001,100,5e-05,32,45.301994,4163.37890625,2.1645603,0.994860886625,6.7306757,0.9948917031288147
GraphSAGE,0.001,100,5e-05,32,16.192593,1924.6239013671875,2.0033717,0.9981630924175238,4.024002,0.9981703758239746
GIN,0.001,100,5e-05,32,9463.555,10546.1298828125,34.934624,-0.07355708849319531,97.2808,0.06382894515991211
GCN,0.001,100,5e-05,64,0.97093827,1482.710693359375,0.5136355,0.9998898555842571,0.985362,0.9998898506164551
GAT,0.001,100,5e-05,64,0.23264787,3082.416259765625,0.33309206,0.9999736081409711,0.48233584,0.9999743700027466
GraphSAGE,0.001,100,5e-05,64,0.48599008,2023.9298095703125,0.424647,0.9999448686936641,0.6971299,0.9999449253082275
GIN,0.001,100,5e-05,64,10380.219,10557.4521484375,40.864155,-0.1775445992218172,101.88336,0.011332690715789795
GCN,0.001,100,5e-05,128,0.3520887,1514.239501953125,0.30407947,0.9999600586285008,0.5933706,0.9999602437019348
GAT,0.001,100,5e-05,128,0.10917924,2102.393310546875,0.22758064,0.9999876145735807,0.33042282,0.9999876618385315
GraphSAGE,0.001,100,5e-05,128,0.059547003,1872.870361328125,0.17106965,0.999993244915417,0.24402255,0.9999933242797852
GIN,0.001,100,5e-05,128,9029.27,10534.24609375,34.62189,-0.024291278357776447,95.02247,0.11135661602020264
GCN,0.001,100,5e-05,256,0.016024191,1488.1278076171875,0.09524384,0.9999981821963351,0.12658669,0.9999982118606567
GAT,0.001,100,5e-05,256,0.038700443,1639.627197265625,0.15168111,0.9999956097744935,0.19672428,0.9999956488609314
GraphSAGE,0.001,100,5e-05,256,0.0054777456,2354.82421875,0.069591925,0.9999993785978412,0.074011795,0.9999994039535522
GIN,0.001,100,5e-05,256,10493.872,10555.7021484375,41.406937,-0.190437556692981,102.439606,0.004028916358947754
GCN,0.001,100,5e-05,512,0.0006023491,1548.471435546875,0.017373608,0.9999999316687842,0.024542801,0.9999999403953552
GAT,0.001,100,5e-05,512,0.03536565,2474.027099609375,0.13733406,0.9999959880775525,0.18805757,0.9999960064888
GraphSAGE,0.001,100,5e-05,512,0.00014245557,2413.349609375,0.009402983,0.9999999838396675,0.011935475,1.0
GIN,0.001,100,5e-05,512,2143.582,10455.080078125,11.379463,0.7568294355537897,46.298836,0.7715028524398804
GCN,0.001,250,0.05,32,0.00033366305,1319.2244873046875,0.002096468,0.9999999621488553,0.018266445,0.9999999403953552
GAT,0.001,250,0.05,32,5.0297473e-05,2972.66455078125,0.0056098634,0.999999994294194,0.007092071,1.0
GraphSAGE,0.001,250,0.05,32,1.938063e-06,2072.13134765625,0.00092266453,0.9999999997801438,0.0013921433,1.0
GIN,0.001,250,0.05,32,6489.3564,10438.990234375,20.651838,0.2638394351172231,80.55654,0.3113936185836792
GCN,0.001,250,0.05,64,0.00027933385,1436.8387451171875,0.0029858965,0.9999999683120298,0.016713284,0.9999999403953552
GAT,0.001,250,0.05,64,5.3202814e-07,3284.576904296875,0.00041028863,0.9999999999396461,0.0007294026,1.0
GraphSAGE,0.001,250,0.05,64,0.00097280944,1887.3865966796875,0.006182601,0.9999998896433071,0.031189892,0.9999998807907104
GIN,0.001,250,0.05,64,4729.4775,10394.3037109375,15.519264,0.46348233239562964,68.771194,0.48664146661758423
GCN,0.001,250,0.05,128,8.471279e-05,1432.8603515625,0.0019182509,0.9999999903900791,0.009203955,1.0
GAT,0.001,250,0.05,128,4.266871e-06,1949.0491943359375,0.0016521343,0.999999999515961,0.0020656406,1.0
GraphSAGE,0.001,250,0.05,128,0.00017356021,1851.655517578125,0.0022473694,0.9999999803111195,0.013174226,1.0
GIN,0.001,250,0.05,128,2102.4036,10313.798828125,8.205343,0.7615007866375048,45.851974,0.7679903507232666
GCN,0.001,250,0.05,256,5.9255653e-05,1368.343994140625,0.0012270313,0.9999999932779664,0.0076977694,1.0
GAT,0.001,250,0.05,256,1.2640822e-07,1799.7567138671875,0.0002169976,0.9999999999856601,0.00035553935,1.0
GraphSAGE,0.001,250,0.05,256,3.368294e-05,2242.727294921875,0.0038956369,0.9999999961789665,0.0058037005,1.0
GIN,0.001,250,0.05,256,608.7487,10261.34765625,4.6361785,0.930942804550965,24.672834,0.9333788156509399
GCN,0.001,250,0.05,512,0.00021213976,1552.267333984375,0.0111509375,0.9999999759346068,0.014565018,1.0
GAT,0.001,250,0.05,512,1.7450851e-05,3095.596923828125,0.0033791235,0.9999999980203541,0.004177422,1.0
GraphSAGE,0.001,250,0.05,512,5.9470462e-06,2689.31982421875,0.0015460764,0.9999999993253598,0.0024386568,1.0
GIN,0.001,250,0.05,512,15.157191,10321.0888671875,0.47776023,0.998280549477181,3.8932238,0.9983044862747192
GCN,0.001,250,0.005,32,0.00077057356,1498.9267578125,0.0035450484,0.9999999125851925,0.027759207,0.9999999403953552
GAT,0.001,250,0.005,32,3.1041973e-06,2752.33740234375,0.0012052106,0.9999999996478561,0.0017618733,1.0
GraphSAGE,0.001,250,0.005,32,2.1767753e-05,1853.201904296875,0.0024326853,0.9999999975306396,0.0046655927,1.0
GIN,0.001,250,0.005,32,7156.143,10458.8134765625,23.595366,0.18819843778273315,84.59399,0.25110864639282227
GCN,0.001,250,0.005,64,0.0013832202,1570.788818359375,0.004907649,0.9999998430858138,0.037191667,0.9999998211860657
GAT,0.001,250,0.005,64,1.0729075e-06,1580.995849609375,0.00084815174,0.999999999878288,0.0010358124,1.0
GraphSAGE,0.001,250,0.005,64,1.054975e-07,1854.0623779296875,0.0002460766,0.9999999999880322,0.00032480378,1.0
GIN,0.001,250,0.005,64,4242.425,10381.048828125,13.945516,0.5187341089463577,65.133896,0.5384067296981812
GCN,0.001,250,0.005,128,0.0030771452,1474.641357421875,0.007044338,0.9999996509249018,0.05547202,0.9999996423721313
GAT,0.001,250,0.005,128,0.0022262584,2159.27880859375,0.039558537,0.9999997474505561,0.04718324,0.9999997615814209
GraphSAGE,0.001,250,0.005,128,6.6679e-09,2123.123291015625,5.3062355e-05,0.9999999999992436,8.1657214e-05,1.0
GIN,0.001,250,0.005,128,3728.8237,10335.611328125,16.733225,0.5769976904129539,61.064095,0.6087275743484497
GCN,0.001,250,0.005,256,8.405505e-06,1422.0948486328125,0.0003651463,0.9999999990464693,0.0028992249,1.0
GAT,0.001,250,0.005,256,1.5031296e-07,3040.819091796875,0.00029731463,0.9999999999829483,0.00038770214,1.0
GraphSAGE,0.001,250,0.005,256,0.0017918611,2136.48046875,0.012485117,0.9999997967290859,0.04233038,0.9999998211860657
GIN,0.001,250,0.005,256,475.13245,10273.1591796875,4.956939,0.9461003897611725,21.797533,0.9488512277603149
GCN,0.001,250,0.005,512,0.0013471276,1512.8289794921875,0.010662299,0.9999998471802225,0.036703236,0.9999998211860657
GAT,0.001,250,0.005,512,9.703645e-09,2275.8701171875,7.3634445e-05,0.9999999999988992,9.850708e-05,1.0
GraphSAGE,0.001,250,0.005,512,4.9061533e-09,2588.793212890625,5.087753e-05,0.9999999999994434,7.004394e-05,1.0
GIN,0.001,250,0.005,512,16.29946,10322.482421875,0.673586,0.9981509697830967,4.037259,0.9982001781463623
GCN,0.001,250,0.0005,32,0.00034273823,1469.1170654296875,0.0039864057,0.9999999611193554,0.018513191,0.9999999403953552
GAT,0.001,250,0.0005,32,2.634541e-06,2053.757568359375,0.0012337705,0.9999999997011345,0.0016231269,1.0
GraphSAGE,0.001,250,0.0005,32,5.2609116e-06,2139.7783203125,0.0015042144,0.9999999994031957,0.0022936678,1.0
GIN,0.001,250,0.0005,32,7517.445,10466.1123046875,24.954952,0.14721186189286883,86.7032,0.21698349714279175
GCN,0.001,250,0.0005,64,0.002651794,1493.973876953125,0.013998944,0.9999996991772179,0.051495574,0.9999997019767761
GAT,0.001,250,0.0005,64,7.7580026e-08,2169.610107421875,0.00017348665,0.9999999999911993,0.00027853192,1.0
GraphSAGE,0.001,250,0.0005,64,1.2720785e-05,2002.9427490234375,0.0025052447,0.9999999985569386,0.0035666209,1.0
GIN,0.001,250,0.0005,64,5900.9316,10401.0166015625,22.830122,0.3305910860982637,76.81752,0.38959425687789917
GCN,0.001,250,0.0005,128,0.0001638304,1396.0115966796875,0.002858185,0.99999998141488,0.012799624,1.0
GAT,0.001,250,0.0005,128,1.5550983e-08,2922.639892578125,9.296206e-05,0.9999999999982359,0.00012470358,1.0
GraphSAGE,0.001,250,0.0005,128,0.011729253,2202.8955078125,0.028474228,0.9999986694191876,0.10830168,0.9999986886978149
GIN,0.001,250,0.0005,128,2178.8086,10316.0732421875,8.694345,0.7528332917826154,46.67771,0.7592409253120422
GCN,0.001,250,0.0005,256,2.0939426e-08,1500.063232421875,5.259533e-05,0.9999999999976246,0.00014470462,1.0
GAT,0.001,250,0.0005,256,8.380242e-09,3420.657470703125,6.840315e-05,0.9999999999990493,9.154366e-05,1.0
GraphSAGE,0.001,250,0.0005,256,0.0017947954,2353.990966796875,0.027072396,0.99999979639623,0.042365026,0.9999998211860657
GIN,0.001,250,0.0005,256,3761.659,10291.998046875,24.241304,0.5732728361791732,61.332363,0.639315128326416
GCN,0.001,250,0.0005,512,0.00295569,1509.6368408203125,0.03235713,0.9999996647028994,0.054366257,0.9999996423721313
GAT,0.001,250,0.0005,512,1.0611397e-07,4194.87548828125,0.00022341311,0.9999999999879623,0.0003257514,1.0
GraphSAGE,0.001,250,0.0005,512,0.00011084726,2774.197998046875,0.0076430333,0.9999999874253513,0.010528402,1.0
GIN,0.001,250,0.0005,512,1663.3813,10314.46484375,16.683538,0.8113040106823596,40.784573,0.8427261114120483
GCN,0.001,250,5e-05,32,4.9351104e-07,1470.1090087890625,0.00036651109,0.9999999999440154,0.0007025034,1.0
GAT,0.001,250,5e-05,32,1.9875808e-06,3403.97509765625,0.00069333735,0.9999999997745265,0.0014098159,1.0
GraphSAGE,0.001,250,5e-05,32,2.4350456e-05,1811.435791015625,0.002849691,0.9999999972376546,0.0049346182,1.0
GIN,0.001,250,5e-05,32,6534.3086,10442.4775390625,20.99569,0.25873999260765956,80.83507,0.30785781145095825
GCN,0.001,250,5e-05,64,0.0006578026,1587.165771484375,0.0037597688,0.9999999253780657,0.025647663,0.9999999403953552
GAT,0.001,250,5e-05,64,9.016123e-06,1642.252685546875,0.002339524,0.9999999989772,0.003002686,1.0
GraphSAGE,0.001,250,5e-05,64,5.125431e-06,1838.6790771484375,0.0013928735,0.9999999994185649,0.0022639416,1.0
GIN,0.001,250,5e-05,64,4436.927,10387.078125,14.506947,0.49666965037485855,66.61026,0.5171202421188354
GCN,0.001,250,5e-05,128,0.00033008461,1515.5194091796875,0.004542047,0.9999999625547986,0.018168231,0.9999999403953552
GAT,0.001,250,5e-05,128,1.751254e-08,1318.5933837890625,0.00010005677,0.9999999999980134,0.00013233496,1.0
GraphSAGE,0.001,250,5e-05,128,0.0025073844,2009.7347412109375,0.042900313,0.9999997155592769,0.05007379,0.9999997019767761
GIN,0.001,250,5e-05,128,2835.3977,10331.28515625,11.1521015,0.6783490329057436,53.24845,0.6923781633377075
GCN,0.001,250,5e-05,256,3.974287e-05,1490.2113037109375,0.0005828873,0.9999999954915203,0.0063041947,1.0
GAT,0.001,250,5e-05,256,6.2587486e-09,1471.9244384765625,6.219923e-05,0.99999999999929,7.911225e-05,1.0
GraphSAGE,0.001,250,5e-05,256,3.1409298e-05,2323.117431640625,0.0041768514,0.9999999964368909,0.0056044,1.0
GIN,0.001,250,5e-05,256,988.75946,10271.4375,8.561367,0.8878339234364103,31.444546,0.8961095213890076
GCN,0.001,250,5e-05,512,0.011282073,1433.888427734375,0.069110334,0.9999987201478545,0.1062171,0.9999987483024597
GAT,0.001,250,5e-05,512,5.5530682e-09,3839.8779296875,5.8939237e-05,0.9999999999993701,7.451891e-05,1.0
GraphSAGE,0.001,250,5e-05,512,0.001056957,2812.825439453125,0.023549797,0.9999998800975225,0.032510873,0.9999998807907104
GIN,0.001,250,5e-05,512,177.9656,10312.298828125,4.7007046,0.9798113638411602,13.340375,0.9823088049888611
GCN,0.001,500,0.05,32,1.6083333e-05,1412.9615478515625,0.0010625337,0.9999999981754871,0.004010403,1.0
GAT,0.001,500,0.05,32,1.2803572e-06,1687.4793701171875,0.0008069153,0.9999999998547547,0.0011315288,1.0
GraphSAGE,0.001,500,0.05,32,1.386165e-05,1865.1552734375,0.0026358492,0.9999999984275174,0.0037231236,1.0
GIN,0.001,500,0.05,32,4724.5127,10268.5322265625,15.314922,0.46404553866048515,68.73509,0.48866915702819824
GCN,0.001,500,0.05,64,0.0003910136,1552.56298828125,0.0051615653,0.9999999556429413,0.019774064,0.9999999403953552
GAT,0.001,500,0.05,64,6.038378e-07,1596.1566162109375,0.00047186407,0.9999999999314999,0.00077707,1.0
GraphSAGE,0.001,500,0.05,64,1.2848846e-05,2056.31884765625,0.001061112,0.9999999985424113,0.0035845288,1.0
GIN,0.001,500,0.05,64,1843.6584,10122.64453125,7.4952974,0.7908531303551435,42.937843,0.7970895171165466
GCN,0.001,500,0.05,128,0.0067484165,1426.4794921875,0.02502778,0.999999234451412,0.082148746,0.9999992251396179
GAT,0.001,500,0.05,128,0.00030138172,1676.6422119140625,0.013555668,0.9999999658108932,0.017360348,0.9999999403953552
GraphSAGE,0.001,500,0.05,128,0.0012164706,2216.486083984375,0.013374482,0.9999998620020828,0.034877937,0.9999998807907104
GIN,0.001,500,0.05,128,586.2157,9959.5546875,6.8399405,0.9334989746359761,24.211891,0.9387909173965454
GCN,0.001,500,0.05,256,0.005783539,1334.7449951171875,0.019094456,0.9999993439083049,0.07604958,0.9999993443489075
GAT,0.001,500,0.05,256,2.1214916e-07,1868.2708740234375,0.00023820065,0.9999999999759336,0.00046059652,1.0
GraphSAGE,0.001,500,0.05,256,0.00921676,2249.998291015625,0.04259004,0.9999989544395402,0.09600396,0.999998927116394
GIN,0.001,500,0.05,256,1.3857685,10178.357421875,0.54620296,0.9998427967320469,1.1771867,0.9998704195022583
GCN,0.001,500,0.05,512,0.010994502,1454.8177490234375,0.024378382,0.9999987527702635,0.10485467,0.9999987483024597
GAT,0.001,500,0.05,512,2.623505e-06,1967.7330322265625,0.00047873316,0.9999999997023864,0.0016197237,1.0
GraphSAGE,0.001,500,0.05,512,0.025526984,2859.4951171875,0.0885044,0.9999971041878084,0.15977167,0.9999971389770508
GIN,0.001,500,0.05,512,0.8217473,10332.478515625,0.34471193,0.9999067799875182,0.9065028,0.9999200701713562
GCN,0.001,500,0.005,32,0.0014217966,1319.9007568359375,0.009483156,0.9999998387096546,0.037706718,0.9999998211860657
GAT,0.001,500,0.005,32,1.1007357e-06,2349.224609375,0.0008152147,0.9999999998751312,0.0010491596,1.0
GraphSAGE,0.001,500,0.005,32,6.8662978e-09,1939.5106201171875,4.639292e-05,0.9999999999992211,8.2863124e-05,1.0
GIN,0.001,500,0.005,32,3044.1606,10179.9365234375,11.065163,0.654666713253379,55.173912,0.6685322523117065
GCN,0.001,500,0.005,64,4.1311846e-06,1424.3734130859375,0.000392178,0.9999999995313534,0.0020325317,1.0
GAT,0.001,500,0.005,64,0.00013124628,2212.83837890625,0.009130248,0.999999985111261,0.011456277,1.0
GraphSAGE,0.001,500,0.005,64,0.0052075856,1861.005615234375,0.036313336,0.9999994092451523,0.072163604,0.9999994039535522
GIN,0.001,500,0.005,64,1452.7048,10089.240234375,6.6791005,0.8352033899765436,38.114365,0.8380794525146484
GCN,0.001,500,0.005,128,0.0070496676,1408.4752197265625,0.018416837,0.9999992002771235,0.0839623,0.9999992251396179
GAT,0.001,500,0.005,128,1.557851e-05,1944.09765625,0.0031574438,0.9999999982327549,0.003946962,1.0
GraphSAGE,0.001,500,0.005,128,6.5236374e-05,2006.689697265625,0.0016012994,0.9999999925995051,0.008076903,1.0
GIN,0.001,500,0.005,128,447.2784,9974.080078125,4.150828,0.9492601868548808,21.148958,0.9512101411819458
GCN,0.001,500,0.005,256,0.009667458,1402.0029296875,0.039206762,0.9999989033117278,0.09832323,0.999998927116394
GAT,0.001,500,0.005,256,2.5314396e-06,3709.90869140625,0.0010056981,0.9999999997128304,0.0015910498,1.0
GraphSAGE,0.001,500,0.005,256,3.291679e-06,1986.73388671875,0.00077518396,0.9999999996265879,0.0018142984,1.0
GIN,0.001,500,0.005,256,20.880192,10135.607421875,1.4741952,0.997631325528226,4.5694847,0.9978770017623901
GCN,0.001,500,0.005,512,0.0057625584,1428.3487548828125,0.03610393,0.99999934628837,0.075911514,0.9999993443489075
GAT,0.001,500,0.005,512,1.0377243e-05,2518.895751953125,0.0024215516,0.999999998822793,0.0032213728,1.0
GraphSAGE,0.001,500,0.005,512,0.037944775,2719.225341796875,0.11214908,0.999995695497967,0.1947942,0.9999957084655762
GIN,0.001,500,0.005,512,1.484926,10301.818359375,0.48033965,0.9998315481802347,1.2185754,0.9998573660850525
GCN,0.001,500,0.0005,32,7.6672346e-05,1353.4027099609375,0.0019313963,0.9999999913021951,0.008756274,1.0
GAT,0.001,500,0.0005,32,5.549013e-06,3213.142333984375,0.0018774929,0.9999999993705132,0.0023556342,1.0
GraphSAGE,0.001,500,0.0005,32,0.00035905966,2017.5450439453125,0.011759607,0.9999999592678352,0.01894887,0.9999999403953552
GIN,0.001,500,0.0005,32,2517.5312,10165.958984375,9.175164,0.7144081846236319,50.175007,0.7234065532684326
GCN,0.001,500,0.0005,64,7.180186e-05,1334.7664794921875,0.0011628022,0.9999999918547104,0.0084735975,1.0
GAT,0.001,500,0.0005,64,2.2575262e-09,3126.980224609375,3.702672e-05,0.9999999999997439,4.7513433e-05,1.0
GraphSAGE,0.001,500,0.0005,64,1.5886234e-06,2023.06640625,0.00017116404,0.9999999998197846,0.001260406,1.0
GIN,0.001,500,0.0005,64,1363.6182,10103.640625,6.0070353,0.8453094939102512,36.9272,0.8489934802055359
GCN,0.001,500,0.0005,128,0.00040047785,1406.0257568359375,0.0033334969,0.9999999545693122,0.020011943,0.9999999403953552
GAT,0.001,500,0.0005,128,0.00026310026,3423.4228515625,0.013012835,0.9999999701535849,0.016220365,1.0
GraphSAGE,0.001,500,0.0005,128,2.716265e-06,2081.783935546875,0.00050153636,0.9999999996918636,0.0016481095,1.0
GIN,0.001,500,0.0005,128,113.5786,10030.2197265625,1.3012116,0.9871155043477692,10.657326,0.9873019456863403
GCN,0.001,500,0.0005,256,0.005770948,1404.2186279296875,0.017697634,0.9999993453366359,0.07596675,0.9999993443489075
GAT,0.001,500,0.0005,256,1.0443784e-07,1416.781982421875,0.0002428048,0.9999999999881525,0.00032316844,1.0
GraphSAGE,0.001,500,0.0005,256,0.024498293,2261.279052734375,0.026515933,0.9999972208837824,0.15651931,0.9999972581863403
GIN,0.001,500,0.0005,256,5.133643,10150.2783203125,0.56976855,0.9994176333114339,2.2657545,0.9994543790817261
GCN,0.001,500,0.0005,512,4.293855e-08,1500.8182373046875,6.241387e-05,0.999999999995129,0.00020721619,1.0
GAT,0.001,500,0.0005,512,0.049640447,2494.976806640625,0.11174286,0.9999943687276297,0.22280136,0.9999945163726807
GraphSAGE,0.001,500,0.0005,512,0.052071445,2572.09375,0.02773558,0.9999940929520745,0.22819169,0.999994158744812
GIN,0.001,500,0.0005,512,1.2390577,10318.3291015625,0.4960816,0.9998594397930723,1.1131296,0.9998859763145447
GCN,0.001,500,5e-05,32,5.391203e-05,1505.5806884765625,0.001265434,0.9999999938841534,0.007342481,1.0
GAT,0.001,500,5e-05,32,9.197084e-10,2229.001953125,2.2547165e-05,0.9999999999998956,3.0326695e-05,1.0
GraphSAGE,0.001,500,5e-05,32,2.9748972e-09,1989.1649169921875,2.5352518e-05,0.9999999999996625,5.454262e-05,1.0
GIN,0.001,500,5e-05,32,3191.6824,10205.5478515625,11.691381,0.6379316803721852,56.494976,0.6491400599479675
GCN,0.001,500,5e-05,64,0.0009703379,1447.40771484375,0.0068853293,0.999999889923694,0.031150248,0.9999998807907104
GAT,0.001,500,5e-05,64,5.495142e-09,1644.7591552734375,5.7740952e-05,0.9999999999993766,7.4129224e-05,1.0
GraphSAGE,0.001,500,5e-05,64,0.004672078,2047.4842529296875,0.03467494,0.9999994699938335,0.0683526,0.999999463558197
GIN,0.001,500,5e-05,64,1391.2578,10102.1474609375,6.305079,0.8421740221590144,37.29957,0.8466345071792603
GCN,0.001,500,5e-05,128,0.0035407501,1480.8709716796875,0.015258277,0.9999995983330238,0.059504203,0.9999995827674866
GAT,0.001,500,5e-05,128,0.00278343,2511.067138671875,0.03304314,0.9999996842443365,0.052758224,0.9999997019767761
GraphSAGE,0.001,500,5e-05,128,1.2988629e-05,2177.178955078125,0.001546054,0.9999999985265542,0.0036039741,1.0
GIN,0.001,500,5e-05,128,63.505447,10068.080078125,0.97046614,0.9927958654833738,7.9690304,0.9928685426712036
